165.50 0.00057600 0.00005800 164.80685282 164.80685282 0.00032300
166.00 0.00057700 0.00005700 165.30685282 165.30685282 0.00032300
166.50 0.00057600 0.00005800 165.80685282 165.80685282 0.00032300
167.00 0.00066700 0.00005800 166.30685282 166.30685282 0.00032300
167.50 0.00057700 0.00005700 166.80685282 166.80685282 0.00032400
168.00 0.00057600 0.00005800 167.30685282 167.30685282 0.00032300
168.50 0.00057500 0.00005700 167.80685282 167.80685282 0.00032300
169.00 0.00078800 0.00005800 168.30685282 168.30685282 0.00032400
169.50 0.00070000 0.00012800 168.80685282 168.80685282 0.00049800
170.00 0.00113800 0.00005800 169.30685282 169.30685282 0.00051900
170.50 0.00076400 0.00005700 169.80685282 169.80685282 0.00045300
171.00 0.00059000 0.00006300 170.30685282 170.30685282 0.00034100
171.50 0.00059200 0.00006300 170.80685282 170.80685282 0.00034100
172.00 0.00062800 0.00006500 171.30685282 171.30685282 0.00036500
172.50 0.00065300 0.00006100 171.80685282 171.80685282 0.00034600
173.00 0.00061800 0.00006100 172.30685282 172.30685282 0.00034600
173.50 0.00061800 0.00006100 172.80685282 172.80685282 0.00034600
174.00 0.00065000 0.00006100 173.30685282 173.30685282 0.00034700
174.50 0.00061800 0.00006300 173.80685282 173.80685282 0.00037900
175.00 0.00062200 0.00006100 174.30685282 174.30685282 0.00042100
175.50 0.00062300 0.00005700 174.80685282 174.80685282 0.00032300
176.00 0.00057900 0.00005800 175.30685282 175.30685282 0.00032300
176.50 0.00057500 0.00005800 175.80685282 175.80685282 0.00032300
177.00 0.00057600 0.00005700 176.30685282 176.30685282 0.00032300
177.50 0.00057600 0.00005800 176.80685282 176.80685282 0.00032300
178.00 0.00074100 0.00005700 177.30685282 177.30685282 0.00032200
178.50 0.00057700 0.00005700 177.80685282 177.80685282 0.00032200
179.00 0.00057600 0.00005700 178.30685282 178.30685282 0.00032200
179.50 0.00057500 0.00005800 178.80685282 178.80685282 0.00032200
180.00 0.00057600 0.00005700 179.30685282 179.30685282 0.00032500
180.50 0.00061400 0.00010600 179.80685282 179.80685282 0.00064400
181.00 0.00055200 0.00005700 180.30685282 180.30685282 0.00031200
181.50 0.00055000 0.00005800 180.80685282 180.80685282 0.00031700
182.00 0.00055100 0.00005800 181.30685282 181.30685282 0.00035100
182.50 0.00057500 0.00005700 181.80685282 181.80685282 0.00032300
183.00 0.00057700 0.00005700 182.30685282 182.30685282 0.00040500
183.50 0.00062900 0.00005800 182.80685282 182.80685282 0.00032100
184.00 0.00057500 0.00005700 183.30685282 183.30685282 0.00050600
184.50 0.00064300 0.00005800 183.80685282 183.80685282 0.00032200
185.00 0.00061700 0.00005700 184.30685282 184.30685282 0.00033200
185.50 0.00057600 0.00005700 184.80685282 184.80685282 0.00043400
186.00 0.00070700 0.00005800 185.30685282 185.30685282 0.00032300
186.50 0.00057700 0.00005700 185.80685282 185.80685282 0.00032700
187.00 0.00057700 0.00005700 186.30685282 186.30685282 0.00032300
187.50 0.00069300 0.00005700 186.80685282 186.80685282 0.00042500
188.00 0.00057600 0.00005700 187.30685282 187.30685282 0.00032400
188.50 0.00064700 0.00005700 187.80685282 187.80685282 0.00032300
189.00 0.00057700 0.00005700 188.30685282 188.30685282 0.00032300
189.50 0.00058200 0.00005700 188.80685282 188.80685282 0.00033000
190.00 0.00057800 0.00005700 189.30685282 189.30685282 0.00032400
190.50 0.00057500 0.00005700 189.80685282 189.80685282 0.00032300
191.00 0.00057600 0.00005700 190.30685282 190.30685282 0.00033000
191.50 0.00061500 0.00005700 190.80685282 190.80685282 0.00032300
192.00 0.00057600 0.00005800 191.30685282 191.30685282 0.00032200
192.50 0.00057700 0.00005700 191.80685282 191.80685282 0.00032300
193.00 0.00067200 0.00008800 192.30685282 192.30685282 0.00034300
193.50 0.00057600 0.00005700 192.80685282 192.80685282 0.00032300
194.00 0.00074800 0.00005700 193.30685282 193.30685282 0.00032300
194.50 0.00057700 0.00005700 193.80685282 193.80685282 0.00032400
195.00 0.00066600 0.00007600 194.30685282 194.30685282 0.00034600
195.50 0.00061600 0.00006200 194.80685282 194.80685282 0.00034600
196.00 0.00061800 0.00006100 195.30685282 195.30685282 0.00034700
196.50 0.00061700 0.00006100 195.80685282 195.80685282 0.00038700
197.00 0.00061600 0.00006200 196.30685282 196.30685282 0.00034600
197.50 0.00061800 0.00006100 196.80685282 196.80685282 0.00034500
198.00 0.00061900 0.00006100 197.30685282 197.30685282 0.00034500
198.50 0.00061700 0.00006100 197.80685282 197.80685282 0.00034500
199.00 0.00065700 0.00006100 198.30685282 198.30685282 0.00034500
199.50 0.00061800 0.00006200 198.80685282 198.80685282 0.00034500
200.00 0.00061000 0.00011200 199.30685282 199.30685282 0.00033900
200.50 0.00057600 0.00005800 199.80685282 199.80685282 0.00032300
201.00 0.00057600 0.00005700 200.30685282 200.30685282 0.00032300
201.50 0.00057600 0.00005700 200.80685282 200.80685282 0.00032500
202.00 0.00079200 0.00005700 201.30685282 201.30685282 0.00032300
202.50 0.00057600 0.00005700 201.80685282 201.80685282 0.00032500
203.00 0.00057600 0.00005700 202.30685282 202.30685282 0.00032400
203.50 0.00057700 0.00005700 202.80685282 202.80685282 0.00036300
204.00 0.00057600 0.00005800 203.30685282 203.30685282 0.00032200
204.50 0.00057500 0.00005700 203.80685282 203.80685282 0.00032300
205.00 0.00064400 0.00005700 204.30685282 204.30685282 0.00032200
205.50 0.00057600 0.00005700 204.80685282 204.80685282 0.00032300
206.00 0.00057600 0.00005700 205.30685282 205.30685282 0.00032300
